geometry,@id,Catégorie,Lieu,id
"{""type"":""Point"",""coordinates"":[-4.0857071,5.3469626]}",node/7884616329,Arrêt de bus,Au Mouton,node/7884616329
"{""type"":""Point"",""coordinates"":[-4.0873016,5.3469666]}",node/7884616330,Arrêt de bus,Carrefour Koudous,node/7884616330
"{""type"":""Point"",""coordinates"":[-4.0789492,5.3479239]}",node/7884616335,Arrêt de bus,Au feu du Phoenix,node/7884616335
"{""type"":""Point"",""coordinates"":[-4.0152481,5.4239373]}",node/7884632289,Arrêt de bus,Abobo Marché,node/7884632289
"{""type"":""Point"",""coordinates"":[-4.0143898,5.4235007]}",node/7884635587,Arrêt de bus,Carrefour 14ème,node/7884635587
"{""type"":""Point"",""coordinates"":[-4.0028007,5.4225454]}",node/7884635588,Arrêt de bus,Carrefour Express,node/7884635588
"{""type"":""Point"",""coordinates"":[-4.0678959,5.3439422]}",node/7884683656,Arrêt de bus,Mairie de Yopougon,node/7884683656
"{""type"":""Point"",""coordinates"":[-4.0679267,5.3484554]}",node/7884683657,Arrêt de bus,Église pentecote,node/7884683657
"{""type"":""Point"",""coordinates"":[-4.0704668,5.3509817]}",node/7884683658,Arrêt de bus,Groupe scolaire etran,node/7884683658
"{""type"":""Point"",""coordinates"":[-4.071596,5.3542063]}",node/7884683659,Arrêt de bus,Lavage Auto,node/7884683659
"{""type"":""Point"",""coordinates"":[-4.0678,5.3504389]}",node/7884683662,Arrêt de bus,Collège Moderne Amadou Hampaté Ba,node/7884683662
"{""type"":""Point"",""coordinates"":[-4.0678865,5.34751]}",node/7884688606,Arrêt de bus,Restaurant Wamh,node/7884688606
"{""type"":""Point"",""coordinates"":[-4.07068,5.3510738]}",node/7884688607,Arrêt de bus,Supermarché,node/7884688607
"{""type"":""Point"",""coordinates"":[-4.0009902,5.3958635]}",node/7884720085,Arrêt de bus,Marché du Dokui,node/7884720085
"{""type"":""Point"",""coordinates"":[-4.002914,5.396511]}",node/7884720285,Arrêt de bus,Rond Point,node/7884720285
"{""type"":""Point"",""coordinates"":[-4.0953496,5.3479787]}",node/7884722630,Arrêt de bus,Parc auto,node/7884722630
"{""type"":""Point"",""coordinates"":[-4.0953469,5.3489601]}",node/7884722631,Arrêt de bus,Pharmacie Bethesda,node/7884722631
"{""type"":""Point"",""coordinates"":[-4.0953362,5.3473431]}",node/7884722632,Arrêt de bus,Coopec Ananeraie,node/7884722632
"{""type"":""Point"",""coordinates"":[-4.095304,5.3505023]}",node/7884722633,Arrêt de bus,Supermarché Nasr,node/7884722633
"{""type"":""Point"",""coordinates"":[-4.0953362,5.35489]}",node/7884722634,Arrêt de bus,Station Total Ananeraie,node/7884722634
"{""type"":""Point"",""coordinates"":[-4.0067402,5.4354484]}",node/7884794185,Arrêt de bus,Plaque 1,node/7884794185
"{""type"":""Point"",""coordinates"":[-4.0151221,5.4237948]}",node/7884829885,Arrêt de bus,Abobo Marché,node/7884829885
"{""type"":""Point"",""coordinates"":[-4.0515527,5.4877199]}",node/7885028586,Arrêt de bus,Carrefour Perception,node/7885028586
"{""type"":""Point"",""coordinates"":[-4.0521667,5.5011979]}",node/7885028588,Arrêt de bus,Carrefour Terrain,node/7885028588
"{""type"":""Point"",""coordinates"":[-4.0597819,5.5128381]}",node/7885028589,Arrêt de bus,Carrefour Garage,node/7885028589
"{""type"":""Point"",""coordinates"":[-4.0513673,5.486412]}",node/7885028590,Arrêt de bus,Carrefour Sylla,node/7885028590
"{""type"":""Point"",""coordinates"":[-4.0513001,5.4835085]}",node/7885028591,Arrêt de bus,Policier,node/7885028591
"{""type"":""Point"",""coordinates"":[-4.0512827,5.4986063]}",node/7885028987,Arrêt de bus,Carrefour Maternité,node/7885028987
"{""type"":""Point"",""coordinates"":[-4.070503,5.3465887]}",node/7887876463,Arrêt de bus,Espace Open,node/7887876463
"{""type"":""Point"",""coordinates"":[-4.0729371,5.346606]}",node/7887876464,Arrêt de bus,Pharmacie Keneya,node/7887876464
"{""type"":""Point"",""coordinates"":[-4.0506479,5.3273859]}",node/7888087745,Arrêt de bus,Pharmacie du Cinéma Boissy,node/7888087745
"{""type"":""Point"",""coordinates"":[-4.0439746,5.3205156]}",node/7888129900,Arrêt de bus,Station Service Shell,node/7888129900
"{""type"":""Point"",""coordinates"":[-4.0513681,5.4827269]}",node/7888143686,Arrêt de bus,Carrefour Cissé,node/7888143686
"{""type"":""Point"",""coordinates"":[-4.0535554,5.5066317]}",node/7888144687,Arrêt de bus,Mairie d'Anyama,node/7888144687
"{""type"":""Point"",""coordinates"":[-4.0515874,5.4890099]}",node/7888144985,Arrêt de bus,Poteau,node/7888144985
"{""type"":""Point"",""coordinates"":[-4.0517798,5.4952481]}",node/7888144986,Arrêt de bus,La Poste,node/7888144986
"{""type"":""Point"",""coordinates"":[-4.0517811,5.5004937]}",node/7888145285,Arrêt de bus,Ecole Plateau,node/7888145285
"{""type"":""Point"",""coordinates"":[-4.0078209,5.4386075]}",node/7888218089,Arrêt de bus,4 Etages,node/7888218089
"{""type"":""Point"",""coordinates"":[-4.0058866,5.438703]}",node/7888218090,Arrêt de bus,Plaque 2,node/7888218090
"{""type"":""Point"",""coordinates"":[-4.0408096,5.3318912]}",node/7888223367,Arrêt de bus,Collège privé Oscad,node/7888223367
"{""type"":""Point"",""coordinates"":[-4.035484,5.3159421]}",node/7888223368,Arrêt de bus,Formation Sanitaire Urbaine d' Abobodoumé-Locodjro,node/7888223368
"{""type"":""Point"",""coordinates"":[-4.0372288,5.3251706]}",node/7888223372,Arrêt de bus,Foyer Des Jeunes De Locodjro,node/7888223372
"{""type"":""Point"",""coordinates"":[-4.0145706,5.4276392]}",node/7888224485,Arrêt de bus,Au Lycée,node/7888224485
"{""type"":""Point"",""coordinates"":[-4.0205985,5.4259072]}",node/7888269186,Arrêt de bus,Gendarmerie Bandji,node/7888269186
"{""type"":""Point"",""coordinates"":[-4.0267102,5.4437109]}",node/7888269187,Arrêt de bus,BC Carrefour Niamkey,node/7888269187
"{""type"":""Point"",""coordinates"":[-4.0204892,5.441069]}",node/7888312787,Arrêt de bus,Gros Pneu,node/7888312787
"{""type"":""Point"",""coordinates"":[-4.0028133,5.4355545]}",node/7888340986,Arrêt de bus,Habitat Grâce,node/7888340986
"{""type"":""Point"",""coordinates"":[-4.0088454,5.4352314]}",node/7888341087,Arrêt de bus,Pharmacie,node/7888341087
"{""type"":""Point"",""coordinates"":[-4.0146574,5.4261747]}",node/7888341685,Arrêt de bus,Abobo Marché,node/7888341685
"{""type"":""Point"",""coordinates"":[-4.0028452,5.4234646]}",node/7888460985,Arrêt de bus,Pharmacie Clotcha,node/7888460985
"{""type"":""Point"",""coordinates"":[-3.9902323,5.4249678]}",node/7888460986,Arrêt de bus,Abobo Baoulé,node/7888460986
"{""type"":""Point"",""coordinates"":[-3.9905722,5.420603]}",node/7888460988,Arrêt de bus,Commissariat,node/7888460988
"{""type"":""Point"",""coordinates"":[-4.0189253,5.4381206]}",node/7891134586,Arrêt de bus,Avenue Kaza,node/7891134586
"{""type"":""Point"",""coordinates"":[-3.9911906,5.417609]}",node/7891172191,Arrêt de bus,Carrefour Diamant,node/7891172191
"{""type"":""Point"",""coordinates"":[-4.0065442,5.3987447]}",node/7891523887,Arrêt de bus,Carrefour Policier,node/7891523887
"{""type"":""Point"",""coordinates"":[-4.0064467,5.40722]}",node/7891527286,Arrêt de bus,1ere Boutique,node/7891527286
"{""type"":""Point"",""coordinates"":[-3.9907569,5.4200004]}",node/7894268185,Arrêt de bus,34eme,node/7894268185
"{""type"":""Point"",""coordinates"":[-3.9850842,5.4401007]}",node/7894268186,Arrêt de bus,Defao,node/7894268186
"{""type"":""Point"",""coordinates"":[-4.1026117,5.3547404]}",node/7902826898,Arrêt de bus,Carrefour Ananeraie,node/7902826898
"{""type"":""Point"",""coordinates"":[-4.1048969,5.3489187]}",node/7902826899,Arrêt de bus,Bonikro,node/7902826899
"{""type"":""Point"",""coordinates"":[-4.1407728,5.3383847]}",node/7902826901,Arrêt de bus,Institut Pasteur,node/7902826901
"{""type"":""Point"",""coordinates"":[-4.1665462,5.3409284]}",node/7902826902,Arrêt de bus,Carrefour Église,node/7902826902
"{""type"":""Point"",""coordinates"":[-4.1730425,5.339003]}",node/7902826903,Arrêt de bus,Carrefour SAPH,node/7902826903
"{""type"":""Point"",""coordinates"":[-4.201777,5.3187971]}",node/7902826904,Arrêt de bus,Sous Préfecture Songon,node/7902826904
"{""type"":""Point"",""coordinates"":[-4.2127244,5.3186315]}",node/7902826905,Arrêt de bus,Carrefour École,node/7902826905
"{""type"":""Point"",""coordinates"":[-4.2184228,5.3208174]}",node/7902826912,Arrêt de bus,Songon Dagbé Jérusalem,node/7902826912
"{""type"":""Point"",""coordinates"":[-4.2280781,5.3212714]}",node/7902826913,Arrêt de bus,Songon Dagbé,node/7902826913
"{""type"":""Point"",""coordinates"":[-4.2309594,5.3210565]}",node/7902826914,Arrêt de bus,Carrefour Jacqueville,node/7902826914
"{""type"":""Point"",""coordinates"":[-4.2369273,5.3216346]}",node/7902826915,Arrêt de bus,Songon-Thé,node/7902826915
"{""type"":""Point"",""coordinates"":[-4.2517532,5.325019]}",node/7902826916,Arrêt de bus,Pharmacie de Songon,node/7902826916
"{""type"":""Point"",""coordinates"":[-4.2494472,5.3254597]}",node/7902826918,Arrêt de bus,Marché de Songon,node/7902826918
"{""type"":""Point"",""coordinates"":[-4.2161576,5.3199869]}",node/7902826921,Arrêt de bus,A la Porte,node/7902826921
"{""type"":""Point"",""coordinates"":[-4.2118272,5.3187316]}",node/7902826922,Arrêt de bus,Kassamblé,node/7902826922
"{""type"":""Point"",""coordinates"":[-4.2055099,5.3193372]}",node/7902826923,Arrêt de bus,Carrefour PFO,node/7902826923
"{""type"":""Point"",""coordinates"":[-4.1938645,5.3191443]}",node/7902826925,Arrêt de bus,Adiapoto 1,node/7902826925
"{""type"":""Point"",""coordinates"":[-4.1857803,5.3315213]}",node/7902826926,Arrêt de bus,Carrefour Gravier,node/7902826926
"{""type"":""Point"",""coordinates"":[-4.1640061,5.3418031]}",node/7902826928,Arrêt de bus,Espace Brique,node/7902826928
"{""type"":""Point"",""coordinates"":[-4.1269638,5.3375505]}",node/7902826929,Arrêt de bus,Marché Km 17,node/7902826929
"{""type"":""Point"",""coordinates"":[-4.113126,5.3378473]}",node/7902826930,Arrêt de bus,Pharmacie Inox,node/7902826930
"{""type"":""Point"",""coordinates"":[-4.0827969,5.3395411]}",node/7902973078,Arrêt de bus,Terminus bus 47,node/7902973078
"{""type"":""Point"",""coordinates"":[-4.0907697,5.3324273]}",node/7902973080,Arrêt de bus,Carrefour Bouby,node/7902973080
"{""type"":""Point"",""coordinates"":[-4.0904137,5.3551584]}",node/7903002099,Arrêt de bus,CMA,node/7903002099
"{""type"":""Point"",""coordinates"":[-4.0949889,5.3584551]}",node/7903002100,Arrêt de bus,Arret Annaneraie 2e,node/7903002100
"{""type"":""Point"",""coordinates"":[-4.1093025,5.3237525]}",node/7903535328,Arrêt de bus,Carrefour Chambéry,node/7903535328
"{""type"":""Point"",""coordinates"":[-4.1114713,5.3133727]}",node/7903535330,Arrêt de bus,Yopougon Diop,node/7903535330
"{""type"":""Point"",""coordinates"":[-4.1109541,5.3145559]}",node/7903535332,Arrêt de bus,Carrefour Bawin,node/7903535332
"{""type"":""Point"",""coordinates"":[-4.1106179,5.315156]}",node/7903535333,Arrêt de bus,À l'église,node/7903535333
"{""type"":""Point"",""coordinates"":[-4.1103794,5.3156589]}",node/7903535334,Arrêt de bus,Carrefour Diop,node/7903535334
"{""type"":""Point"",""coordinates"":[-3.8996999,5.245862]}",node/7966220395,Arrêt de bus,Delice Market,node/7966220395
"{""type"":""Point"",""coordinates"":[-3.8997374,5.2504925]}",node/7966220397,Arrêt de bus,Lycée Moderne de Gonzague,node/7966220397
"{""type"":""Point"",""coordinates"":[-3.8997737,5.2546565]}",node/7966220399,Arrêt de bus,Nouvelle Station,node/7966220399
"{""type"":""Point"",""coordinates"":[-3.8998716,5.2635079]}",node/7966220400,Arrêt de bus,Carrefour deux poteaux,node/7966220400
"{""type"":""Point"",""coordinates"":[-3.8996449,5.2516343]}",node/7966220402,Arrêt de bus,Carrefour Orange Money,node/7966220402
"{""type"":""Point"",""coordinates"":[-3.8997053,5.2435573]}",node/7966266330,Arrêt de bus,Groupe Scolaire Saint Syr,node/7966266330
"{""type"":""Point"",""coordinates"":[-3.8907923,5.2754921]}",node/7966266331,Arrêt de bus,Benogosso,node/7966266331
"{""type"":""Point"",""coordinates"":[-3.8967548,5.2644087]}",node/7966266333,Arrêt de bus,Groupe Scolaire Nyl's,node/7966266333
"{""type"":""Point"",""coordinates"":[-4.0775263,5.367763]}",node/7966272062,Arrêt de bus,Direction de la Sotra,node/7966272062
"{""type"":""Point"",""coordinates"":[-4.072058,5.3618513]}",node/7966272063,Arrêt de bus,Marché 23è,node/7966272063
"{""type"":""Point"",""coordinates"":[-4.0730209,5.3618025]}",node/7966272065,Arrêt de bus,Prestige,node/7966272065
"{""type"":""Point"",""coordinates"":[-4.0749742,5.3642207]}",node/7966272066,Arrêt de bus,La Prudence,node/7966272066
"{""type"":""Point"",""coordinates"":[-4.0695213,5.4429301]}",node/7966345986,Arrêt de bus,N'Dotré,node/7966345986
"{""type"":""Point"",""coordinates"":[-4.0850285,5.3606195]}",node/7966560585,Arrêt de bus,BAE,node/7966560585
"{""type"":""Point"",""coordinates"":[-3.980906,5.4431754]}",node/7966666991,Arrêt de bus,Au Kiosque,node/7966666991
"{""type"":""Point"",""coordinates"":[-3.9893585,5.4287315]}",node/7966666992,Arrêt de bus,Carrefour Colombe,node/7966666992
"{""type"":""Point"",""coordinates"":[-3.9904877,5.421857]}",node/7966688694,Arrêt de bus,Foyer des Jeunes,node/7966688694
"{""type"":""Point"",""coordinates"":[-4.0779495,5.3185506]}",node/7966767630,Arrêt de bus,42,node/7966767630
"{""type"":""Point"",""coordinates"":[-4.0786163,5.3148642]}",node/7966767631,Arrêt de bus,Savant 2,node/7966767631
"{""type"":""Point"",""coordinates"":[-4.0748427,5.3093083]}",node/7966767632,Arrêt de bus,Beago Wolosso,node/7966767632
"{""type"":""Point"",""coordinates"":[-4.0761371,5.309815]}",node/7966767633,Arrêt de bus,Oulaï,node/7966767633
"{""type"":""Point"",""coordinates"":[-4.0770377,5.3102972]}",node/7966767634,Arrêt de bus,Ferronnerie,node/7966767634
"{""type"":""Point"",""coordinates"":[-4.0776034,5.3244106]}",node/7966780489,Arrêt de bus,Palais de justice,node/7966780489
"{""type"":""Point"",""coordinates"":[-4.0803775,5.3624021]}",node/7966865687,Arrêt de bus,Uniwax,node/7966865687
"{""type"":""Point"",""coordinates"":[-3.9157932,5.258285]}",node/7966968958,Arrêt de bus,Belleville,node/7966968958
"{""type"":""Point"",""coordinates"":[-3.9157298,5.2559108]}",node/7966968960,Arrêt de bus,Boutique Rouge,node/7966968960
"{""type"":""Point"",""coordinates"":[-3.9157301,5.2551453]}",node/7966968961,Arrêt de bus,Carrefour Collège Simone Gbagbo,node/7966968961
"{""type"":""Point"",""coordinates"":[-3.9157194,5.2546839]}",node/7966968962,Arrêt de bus,Groupe Scolaire Les Caïmans,node/7966968962
"{""type"":""Point"",""coordinates"":[-3.9100016,5.242325]}",node/7967051296,Arrêt de bus,Mobiobo,node/7967051296
"{""type"":""Point"",""coordinates"":[-3.9097934,5.2439269]}",node/7967051297,Arrêt de bus,Garba Choco,node/7967051297
"{""type"":""Point"",""coordinates"":[-3.9078759,5.2515141]}",node/7967051300,Arrêt de bus,Carrefour des Écoles,node/7967051300
"{""type"":""Point"",""coordinates"":[-3.9081824,5.2484692]}",node/7967051301,Arrêt de bus,Carrefour la Joie,node/7967051301
"{""type"":""Point"",""coordinates"":[-4.0353996,5.3145387]}",node/7967074786,Arrêt de bus,Yopougon Locodjro,node/7967074786
"{""type"":""Point"",""coordinates"":[-4.0355028,5.3166071]}",node/7967074787,Arrêt de bus,Carrefour Jérusalem,node/7967074787
"{""type"":""Point"",""coordinates"":[-4.0414178,5.3323392]}",node/7967074789,Arrêt de bus,Jean-Paul 2,node/7967074789
"{""type"":""Point"",""coordinates"":[-4.0325926,5.3535013]}",node/7967074791,Arrêt de bus,Attécoubé Garage,node/7967074791
"{""type"":""Point"",""coordinates"":[-4.0305579,5.3586388]}",node/7967074793,Arrêt de bus,Paharmacie Agban,node/7967074793
"{""type"":""Point"",""coordinates"":[-4.035952,5.3230567]}",node/7967074794,Arrêt de bus,Belle-Montée,node/7967074794
"{""type"":""Point"",""coordinates"":[-3.893972,5.2480366]}",node/7967102343,Arrêt de bus,Boulangerie G&Z,node/7967102343
"{""type"":""Point"",""coordinates"":[-3.8928764,5.2554444]}",node/7967102345,Arrêt de bus,Éléphant,node/7967102345
"{""type"":""Point"",""coordinates"":[-3.8927932,5.2554444]}",node/7967102346,Arrêt de bus,Terminus Éléphant,node/7967102346
"{""type"":""Point"",""coordinates"":[-3.8930554,5.2518293]}",node/7967102348,Arrêt de bus,Aya Débout,node/7967102348
"{""type"":""Point"",""coordinates"":[-3.8961755,5.2412309]}",node/7967112827,Arrêt de bus,Carrefour Hôpital,node/7967112827
"{""type"":""Point"",""coordinates"":[-3.8882348,5.2528803]}",node/7967112830,Arrêt de bus,A l'Entenne,node/7967112830
"{""type"":""Point"",""coordinates"":[-3.8840036,5.2524129]}",node/7967112831,Arrêt de bus,Carrefour Boutique Bleue,node/7967112831
"{""type"":""Point"",""coordinates"":[-3.884817,5.2487904]}",node/7967112833,Arrêt de bus,Collège Abraham,node/7967112833
"{""type"":""Point"",""coordinates"":[-3.8850966,5.2477307]}",node/7967112834,Arrêt de bus,Connexion,node/7967112834
"{""type"":""Point"",""coordinates"":[-3.8853621,5.2462791]}",node/7967112835,Arrêt de bus,Bouquet,node/7967112835
"{""type"":""Point"",""coordinates"":[-3.8903698,5.2441984]}",node/7967112836,Arrêt de bus,Ayamonnaie,node/7967112836
"{""type"":""Point"",""coordinates"":[-3.8916757,5.249567]}",node/7967175249,Arrêt de bus,Usine,node/7967175249
"{""type"":""Point"",""coordinates"":[-3.9293187,5.372547]}",node/8200832217,Arrêt de bus,Grand carrefour route d'abatta,node/8200832217
"{""type"":""Point"",""coordinates"":[-3.8337978,5.3040786]}",node/8200832317,Arrêt de bus,Brego,node/8200832317
"{""type"":""Point"",""coordinates"":[-4.066945,5.495784]}",node/8712688632,Arrêt de bus,Arret Garage,node/8712688632
"{""type"":""Point"",""coordinates"":[-4.0516953,5.4950899]}",node/8713393439,Arrêt de bus,La Poste Anyama,node/8713393439
"{""type"":""Point"",""coordinates"":[-4.0541616,5.4724809]}",node/8713393441,Arrêt de bus,IVOSEP Anyama,node/8713393441
"{""type"":""Point"",""coordinates"":[-4.0550387,5.4784189]}",node/8713405122,Arrêt de bus,Arret Apres Colatier,node/8713405122
"{""type"":""Point"",""coordinates"":[-3.9889343,5.4074072]}",node/8752967324,Arrêt de bus,Cite Angre Star 2,node/8752967324
"{""type"":""Point"",""coordinates"":[-3.9930629,5.384873]}",node/8753174081,Arrêt de bus,CERAO,node/8753174081
"{""type"":""Point"",""coordinates"":[-3.9860955,5.2933816]}",node/8755979948,Arrêt de bus,ECG,node/8755979948
"{""type"":""Point"",""coordinates"":[-4.0340568,5.3575482]}",node/8756011060,Arrêt de bus,Gendarmerie Cite Fairmont,node/8756011060
"{""type"":""Point"",""coordinates"":[-4.0338595,5.357444]}",node/8756011061,Arrêt de bus,Gendarmerie Cite Fermont,node/8756011061
"{""type"":""Point"",""coordinates"":[-4.0361727,5.3580761]}",node/8756011062,Arrêt de bus,1er Arret Cite Fairmont,node/8756011062
"{""type"":""Point"",""coordinates"":[-3.988781,5.2956748]}",node/8756011063,Arrêt de bus,Carrefour Rally,node/8756011063
"{""type"":""Point"",""coordinates"":[-3.9898799,5.2968868]}",node/8756046927,Arrêt de bus,Arret CIE,node/8756046927
"{""type"":""Point"",""coordinates"":[-3.988481,5.3020385]}",node/8756046928,Arrêt de bus,Station Corlay,node/8756046928
